client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
0ed4b321f601fe779c2643f2274545df074af3f3d87d5f39675d3f523901be1220c80696f0768b5e18de6984212ca360e5af45af994d3ece19a0376b97411a7f	common_voice_ur_26649966.mp3	ایمپائر علیم ڈار بھارت سے وطن واپس پہنچ گئے	0	2	twenties	female			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26651897.mp3	ذہن مزید جکڑے گئے۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26651904.mp3	گلے روز جلسہ پر امن جاری تھا	0	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26651933.mp3	اب تو دو ٹکے کے لوگ بھی اٹھ کر بغیر ثبوت الزام لگا دیتے	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26651974.mp3	اور فلاں کی نہیں ہوئی، یا فلاں شخص یا گروہ اپنا اسلامی تشخص کھو بیٹھا ہے	0	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26651987.mp3	پریٹنگ سسٹمز کی سہولیات سے فائدہ اٹھائیں	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652028.mp3	ایک ٹیم کے ذمہ بستر تیار کرنا	0	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652076.mp3	اورکھل کے بات ان پہ ہو نہیں سکتی۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652194.mp3	غالب کو نہ تھا۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652435.mp3	بند ذہن ہے۔	1	2	twenties	male			ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26652453.mp3	فتوے کا لفظ دو موقعوں پر استعمال ہوتا ہے	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26652455.mp3	اس کی چمک کو یکساں کر سکہ ہیں یا رنگ کے تفاوت میں اضافہ کر سکہ ہیں	1	2					ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652458.mp3	کبھی اس طرف۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652501.mp3	دیگر لیگی چہرے بھی بجھے بجھے تھے۔	1	2	twenties	male			ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26652503.mp3	یہ ماضی پاکستان کی سیاسی تاریخ کا جزو لا ینفک ہے۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26652505.mp3	یہ کام اسلامسٹ حلقوں کوکرنا چاہیے۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26652514.mp3	انڈسٹری ہے۔	0	2					ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652535.mp3	یہ واقعہ اپنے ما بعدالطبیعاتی اثرات بھی رکھتا ہے۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26652561.mp3	پھر آڈیو یعنی ص سفر اور بعد آز ویڈیو نے آکر ویب کی دنیا میں چارہ چاند لگا د	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653085.mp3	ہماری ہر حکومت اہل مذہب کے خوف میں مبتلا رہی ہے۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653107.mp3	سوچتا رہا کہ کتنے خوش نصیب ہیں وہ مقامات	1	2	twenties	male			ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653125.mp3	ائی سی سی ورلڈ الیون بمقابلہ ویسٹ انڈیزشاہد افریدی شعیب ملک ورلڈ الیون میں شامل	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653138.mp3	ہم آلودگی شور گنجان آبادی خود غرضی سے بہت دور تھے اور قدرت سے بہت قریب قدرت کتنی خوب صورت ہے	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653157.mp3	ریلوے کی تمام مسافر کوچز اگلے دو برسوں میں اپ گریڈ کر دیں گے سعد رفیق	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653164.mp3	تجربہ یہ ہے کہ دھرنے صرف حادثات کو جنم دیتے ہیں۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653189.mp3	یہ میں کہہ چکا کہ اخلاقی برتری کسی کے پیش نظر ہے۔	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653214.mp3	انسانیت کی نہج میں تغیر و تبدل کا عمل ہمیشہ رہتا ہے	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653218.mp3	تو اس چھوٹے کو لائیے۔	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653235.mp3	جَہاں یِہ جانور اپنی خوراک کرنا تلاش میں آنا ہونا	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653238.mp3	جو کہ پوری دنیا میں کِسی بھی موبائل فون پر بھی پڑھنا جاسکیں	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653252.mp3	فوجی کمانڈر خود بھی یہ سمجھتے ہیں۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653266.mp3	اس کی آنکھیں نشیلی ہیں۔	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653281.mp3	آزادی کی ایسی کیفیت کہ الیکشن سٹاف بھی ان کے پولنگ ایجنٹس کے	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653284.mp3	انٹر بینک میں ڈالر چار روپے مہنگا	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653305.mp3	اپنا سامان ادھر ادھر چھوڑ دیتا ہوں	0	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653309.mp3	دیگر شہروں میں بھی یہی صورت حال ہے۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653311.mp3	رشو ت عام ہے۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653312.mp3	تو مناسب ہوتی۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653330.mp3	خرم مراد ان دنوں جماعت اسلامی ڈھاکہ کے امیر تھے۔	1	2					ur	
adbdc9fcc802b2cb7255414424df1f5bdaa5fe881309050cb452114b5246465b0f82d50f42739a3a675ed466c6302ec265daae26ce33d0b940c2bcccd11c5745	common_voice_ur_26653335.mp3	ہر ایک سے ان کے پرابلم کھڑے ہوگئے۔	0	2					ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653355.mp3	بڑے بڑے لیڈروں کے مخالف ہوتے ہیں۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653393.mp3	آپ ایسا کریں کے شام کی ٹرین میں پانچھ سیٹیں بک کر دیں۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653461.mp3	وہ تو وقت ہی بتائے گا۔	1	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653480.mp3	اس کو قاتل سے زیادہ دلچسپی ہے۔	0	2	twenties	male			ur	
6cf52fee343629ae9a854bce2bc137221c710d167119554ff1f30afecaace31274cbd3293f2f383647c55e51ce7711b9e8842b8283189ddec40394d1414d5dcd	common_voice_ur_26653497.mp3	مریضوں کو اعضاء میں بے حسی محسوس ہوتی ہے	1	2	twenties	male			ur	
14b6a20f940d7402d5f56a4027a9602ec2c991847711bb042bfd1e3992a25096fb62922faa09bcc2d0c53a97925467974e530aad8f3053cafc44ec85aab8cac0	common_voice_ur_26654499.mp3	ساڑھے چار ہزار سال قدیم شہر موئن جو دڑو کی باضابطہ کھُدائی	0	2					ur	
14b6a20f940d7402d5f56a4027a9602ec2c991847711bb042bfd1e3992a25096fb62922faa09bcc2d0c53a97925467974e530aad8f3053cafc44ec85aab8cac0	common_voice_ur_26654517.mp3	ایک دوست دلچسپ پیرائے میں بتاتے	1	2					ur	
14b6a20f940d7402d5f56a4027a9602ec2c991847711bb042bfd1e3992a25096fb62922faa09bcc2d0c53a97925467974e530aad8f3053cafc44ec85aab8cac0	common_voice_ur_26654546.mp3	مجھے اُمّید ہے کی اپ کو مجھ پر فخر ہے۔	0	2					ur	
9b429f257f586530550730449045b59f09cf6f278e7e170f4b93de7114c708d938d51214275a8be24c9f6459e65e792b3a6be8c4fcb6332f2c1a768ed3c5af40	common_voice_ur_26655336.mp3	لباسِ ظاہری کو گندگی اور نجاست سے آلودہ نہ ہونے دے۔	1	2	thirties	female			ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26657599.mp3	گھر میں سے ہی مل گیا	0	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26674855.mp3	خان صاحب ذرا امیگریشن سے فارغ ہولیں	0	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26675682.mp3	جو مصباح پر تنقید کرتے ہوئے ہر مرتبہ یہ بھول جاتے ہیں	1	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26675738.mp3	کرنا یِہ نا شکری نہیں ہونا ۔	1	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26678260.mp3	آئی سی سی فروری	1	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26678304.mp3	وہ بڑی احتیاط سے کھیلنا ہوگا چین کے	0	2					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_26678305.mp3	اور ونڈوز ایٹ کی جانب راغب ہوں ۔	0	2					ur	
3e74fd6ab4661fbecd120812f4f7f186dc1556917b775dc6f12d65d83326bb5050a9a8d35ec20a24cde900377ea76c7e273cc5614edbe937f411c5704496c62a	common_voice_ur_26690920.mp3	اور اب ہر کوئی اپنا تن ڈھانپٹنے کی کوششوں میں مصروف ہے	0	2	twenties	male			ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26701459.mp3	اس لئے یہان لٹکنا مجبوری ہے	2	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26701460.mp3	ان کا کوئی لیول نہیں۔	2	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703788.mp3	جو پاکستانی یورپ یا امریکا میں ہیں۔	2	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703794.mp3	لیکن ٹانکا لگانا کوئی ان سے سیکھے۔	0	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703795.mp3	باقی سب نئے لوگ تھے۔	0	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703796.mp3	چلے جاؤ نہیں تو میں آپ کی گردن تڑ دوں گا	0	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703797.mp3	انٹرنیشنل چیلنج ہاکی کپ سٹریلیا نے پاکستان کو سے شکست دے دی	0	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703798.mp3	اپنی ہی پرانی فلمیں دیکھ لی جائیں۔	0	4	teens	male	Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703975.mp3	اورنہ ہی ان کے قریبی رفقا کی، جن سے میں واقف ہوں۔	2	4			Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703982.mp3	لاہورقومی کرکٹ ٹیم کے سابق مینجر میاں یاور سعید انتقال کرگئے	0	4			Punjabi		ur	
b69e010df6113e5d308dc62955e0f00639179e3f7074a50ff065d102adab88d624810f4c5bb6e59977dd65ba69bdff66ff08dc72ff47bd0dbd8dace3e3c392d7	common_voice_ur_26703990.mp3	اوراس کا خیر مقدم کر نا چاہیے۔	0	4			Punjabi		ur	
