client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819438.mp3	تو میں نہیں جان سکا کہ جواب دینے میں کیا مانع ہے؟	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819439.mp3	کراچی میں کورونا اور شدید بارشوں کے سبب پراپرٹی ٹیکس میں رعایت کا اعلان	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819440.mp3	اس لئے آواز بھی گھسی ہوئی آتی ہے۔	2	1					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819444.mp3	جنہوں نے روزہ رکھنا ہو رکھتے ہیں۔	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819446.mp3	اس کا ایک ممکنہ اطلاق ایس نظام میں ہو سکتا ہے جو انس میں اضافہ کر کے قابل ہو	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819447.mp3	الفاظ کا جادو اپنی جگہ لیکن عوام عملی اقدامات چاہتی ہے	3	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819448.mp3	کورونا وائرس سے متعلق	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819450.mp3	ٹیکنو موبائلز کم	3	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31819452.mp3	جنہیں دوسرے ٹیسٹ کی شکست نے برہنہ کر کے رکھ دیا	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31820764.mp3	مذہبی خطابت میں ایک سے زیادہ اسالیب رائج رہے ہیں۔	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31833590.mp3	عالمی بینک نے پنجاب میں بپاشی کی بہتری کیلئے قرضے کی منظوری دے دی	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31833613.mp3	شاہین دوسرے پریکٹس میچ میں نارتھ ہمپٹن شائر کیخلاف میدان میں اتریں گے	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31833615.mp3	ڈوپ ٹیسٹ مثبت انے پر احمد شہزاد کومعطل کردیاگیا	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31833621.mp3	اس سے کیا حساب برابر ہو جاتا ہے؟	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31910820.mp3	نوٹ آپ کی جیب میں ہوں۔	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31910821.mp3	سنی لیون بھی نور کا حصہ بن گئیں	3	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31910822.mp3	بی بی سی، پاکستان مخالف پروپیگنڈہ مشین ہے۔ یہ ہم جانتے ہیں	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31910823.mp3	تو قصور کس کا ہے؟	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31910887.mp3	یہ سوچتے سوچتے اپنا راستہ لیتا	3	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31911107.mp3	دبئی ٹیسٹ سنچری پر متنازع ٹوئٹ بابر اعظم غصہ میں اگئے	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31911108.mp3	انھوں نے عمران خان سے ملاقات کی ہے۔	6	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31911110.mp3	نواز شریف وہاں نہیں گئے، ٹیکسلا کیوں آ رہے ہیں؟	2	1					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31923400.mp3	پنجاب اور اسلام اباد میں سی این جی کی قیمت میں کمی	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31923401.mp3	مجھے اس کشمکش سے کیسے نجات ملے؟	2	0					ur	
a5312f5f5413227e7ba0d6e143b0780c4198ce065f883e4f3e4dd7e3826eae703219917c18b2896e706481d3057139b977c60f8adf52cedba781930783499b6c	common_voice_ur_31923403.mp3	تو پھر نوازشریف صاحب کا بیانیہ ہی واحد راستہ ہے۔	4	0					ur	
